filename,split,region,noise_ratio,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
zanzibar_17.tif,train,zanzibar,0.3252,-6.1424,1.5082,-0.5384,0.7929,-3.6563,-1.1457,2.0925,-1.6454,-2.9872,1.3889
zanzibar_113.tif,train,zanzibar,0.7650,-2.6996,5.1605,-2.2791,-1.8533,-0.8435,-0.1584,1.2228,3.8826,-1.1527,-0.2194
chisinau_59.tif,train,chisinau,0.2229,3.3653,-1.6375,-0.3065,-1.5211,-1.6371,0.0326,0.4562,-0.9579,0.6009,-1.1611
viru_5.tif,train,viru,0.2502,4.1833,-0.7100,-0.3354,0.0598,-0.7552,-0.4246,-0.7001,-0.8614,0.5993,-0.6901
paris_50.tif,train,paris,0.5144,2.0627,2.4670,-0.0526,2.8305,-1.1526,-1.0308,-3.6112,0.4589,-0.0919,-1.2539
piura_25.tif,train,piura,0.4204,-4.2380,1.5207,1.9934,-1.0878,-2.7370,-1.0312,1.2021,0.1268,-0.8752,0.9750
shanghai_7.tif,train,shanghai,0.3596,3.4131,0.6690,-0.1340,0.7591,-1.0144,-0.9308,-1.2938,-1.4023,-1.0774,0.9507
chiclayo_28.tif,train,chiclayo,0.1689,-2.4033,-1.4379,2.9933,-2.3327,3.4370,-0.7779,-0.1119,-1.2324,-0.2214,0.2614
tyrolw_61.tif,train,tyrolw,0.2018,-0.9957,-0.5761,4.2626,-0.7844,1.5123,0.2392,0.6274,0.9859,0.9284,-0.2480
aachen_30.tif,train,aachen,0.2740,0.4404,-2.2775,-1.4331,1.4538,-0.4119,0.8279,-0.3491,0.2099,-0.1873,0.2183
daressalaam_94.tif,train,daressalaam,0.2132,3.2419,-2.1809,-0.4111,-0.8929,-0.5183,0.5749,0.1510,-0.2926,0.1564,-0.0627
kagera_15.tif,train,kagera,0.3818,-2.1173,-1.0241,0.2798,-0.7097,-2.1593,0.5848,-0.0921,2.2059,0.0752,1.9026
kitsap_39.tif,train,kitsap,0.2935,0.9451,-1.7427,-1.3775,0.4465,-1.1782,0.8247,-0.8277,0.0874,-1.8827,0.8404
christchurch_50.tif,train,christchurch,0.1629,-0.6883,-4.3231,-2.1825,2.9777,0.3869,1.5518,-1.2709,-0.3440,-0.7323,-0.3086
vegas_19.tif,train,vegas,0.1121,4.6755,3.5677,1.6848,-0.9121,0.1863,-1.3697,4.9347,-0.5333,2.3023,0.6414
chisinau_40.tif,train,chisinau,0.2185,3.5621,-1.9324,-0.2013,-1.3620,-1.3813,0.1261,-0.4698,-1.2701,-0.1615,-0.6073
malopolskie_1.tif,train,malopolskie,0.0702,-4.0520,-1.0908,-4.3709,2.6323,5.9551,-1.5007,-2.0039,-0.2181,1.7479,-1.1318
wielkopolskie_26.tif,train,wielkopolskie,0.2445,-2.5697,0.5846,3.9571,2.6876,2.5656,-0.7216,0.3180,-0.1793,1.0756,0.3817
bielefeld_42.tif,train,bielefeld,0.2380,1.1611,-2.2263,-1.3231,3.4100,1.2396,0.7901,-1.0942,-0.1613,-0.4743,0.7932
kampala_6.tif,train,kampala,0.2401,2.3986,-1.8602,-0.9117,0.7885,-0.4200,0.0561,0.1507,-0.7549,1.0401,-0.5685
podkarpackie_7.tif,train,podkarpackie,0.0754,-6.9113,3.7925,4.9653,-0.4669,-2.8387,-3.9617,0.4887,-5.1094,-1.6634,0.6220
shanghai_40.tif,train,shanghai,0.4691,1.5537,1.6617,0.1226,1.7354,0.2515,-0.1039,-2.4955,1.2384,-0.7065,1.4453
muenster_68.tif,train,muenster,0.1309,-2.3207,-2.9029,4.2649,-1.9116,0.1628,0.0898,-0.7837,-1.5429,0.1032,-0.7891
maputo_14.tif,train,maputo,0.2832,3.5653,-1.1280,-0.4652,0.0087,0.0783,0.3846,0.0762,-0.4517,-0.3613,-0.6705
aachen_64.tif,train,aachen,0.3364,-2.5526,-0.0706,3.0790,0.4610,-0.1425,0.1457,-3.4643,0.3271,-1.7013,-1.0426
baybay_8.tif,train,baybay,0.1725,-1.9976,-3.6127,1.2520,-1.8477,-1.3023,1.1231,0.6388,-0.0403,-0.2755,-0.4471
kagera_36.tif,train,kagera,0.4034,-2.0124,-2.3674,0.3372,1.9758,-0.4931,1.0035,-1.8328,0.7342,-0.0920,-1.9268
baybay_13.tif,train,baybay,0.2414,-3.4057,-2.7323,1.6257,-2.0955,-2.7267,0.4241,-0.3474,0.0280,0.4429,-1.7642
shanghai_28.tif,train,shanghai,0.4469,2.8141,4.6593,0.3235,4.1600,0.6204,-2.0867,0.0702,-2.5294,-3.0936,1.9494
kagera_66.tif,train,kagera,0.2261,-1.5708,-3.2594,-1.3156,1.7373,-0.1633,1.4372,0.9556,0.9947,0.2642,0.3766
svaneti_54.tif,train,svaneti,0.3607,-3.7073,-0.9055,2.5511,2.7474,0.9641,-0.2470,-1.6375,0.5839,0.9651,0.8068
austin_45.tif,train,austin,0.2228,3.4702,-2.2537,-1.0492,-0.2792,-0.2967,1.0526,-1.6377,-0.6492,-2.2457,-0.0587
baybay_2.tif,train,baybay,0.2637,0.5586,-3.0072,-1.1729,0.4567,-0.7138,1.3290,0.4413,0.9676,0.2277,-0.4862
pomorskie_38.tif,train,pomorskie,0.2200,-2.9510,-1.8673,1.2908,-1.2466,-1.5712,0.2328,1.4458,0.3316,0.6848,-0.1692
bogota_3.tif,train,bogota,0.2450,3.1633,-2.0070,-0.5339,-0.5152,-1.0069,0.0791,-0.0048,-1.2084,0.5083,-0.7301
ica_9.tif,train,ica,0.2985,4.1125,-0.4729,-0.0599,0.7724,-0.4741,-0.8175,-1.7930,-1.9283,-0.4678,0.6415
piura_45.tif,train,piura,0.3459,0.5905,1.5668,-2.0967,-1.8982,2.8563,-0.2669,2.0396,1.3583,0.7591,-0.5048
zanzibar_19.tif,train,zanzibar,0.2925,-5.4660,-1.2968,0.1550,2.6264,-1.8043,-0.5966,-0.3481,-0.1004,2.1914,-1.5888
monrovia_57.tif,train,monrovia,0.3328,-3.6967,0.0852,0.2587,0.6007,-0.1663,0.6531,2.8838,2.5065,1.5287,-0.3649
lubuskie_7.tif,train,lubuskie,0.1889,-5.8043,-1.7137,-3.3397,0.2229,0.6381,-0.9974,-1.2220,-3.4765,-4.4216,1.0268
accra_65.tif,train,accra,0.2425,0.5666,-1.7680,-1.6038,3.5576,0.7631,0.4820,0.4623,-1.0735,0.0680,-0.9597
kitsap_15.tif,train,kitsap,0.2301,1.7483,-2.6707,-1.5411,2.5620,0.3449,0.5351,-1.0443,-1.0787,-0.4360,0.1581
pomorskie_24.tif,train,pomorskie,0.0866,-5.4199,1.6018,-6.6067,-4.9141,3.2096,-4.5860,-1.8953,-0.9609,2.6495,0.5202
monrovia_34.tif,train,monrovia,0.3476,0.1013,-1.3162,0.2246,-0.2482,-0.8684,1.0429,1.1651,1.8331,0.3869,-0.7160
pomorskie_18.tif,train,pomorskie,0.2983,-4.0988,-1.0126,-1.6596,-3.2944,1.3686,-0.7254,0.4001,0.6728,-0.2742,0.2408
abancay_37.tif,train,abancay,0.3140,0.7851,-1.7965,1.3748,0.0045,0.6920,0.9309,-0.3011,0.4951,-0.9997,0.6863
chicago_27.tif,train,chicago,0.2973,4.2554,-0.1136,-0.9028,0.4146,0.4149,0.5036,-0.2055,0.0249,-1.3886,0.7693
zanzibar_44.tif,train,zanzibar,0.3244,-4.8349,-1.4863,-0.1000,-0.3141,-4.1018,-0.1315,1.2565,-0.4057,0.7900,-3.0860
duesseldorf_7.tif,train,duesseldorf,0.1454,-2.4592,-1.5451,4.5774,-0.3261,1.2628,0.0265,-1.6861,-0.5058,-0.6336,0.0706
daressalaam_73.tif,train,daressalaam,0.2745,-0.5461,-2.2215,-0.1531,0.7843,0.1886,0.9684,2.5695,0.7731,1.0359,-0.1072
koeln_59.tif,train,koeln,0.2378,-0.6433,0.4774,-3.8248,-3.7881,3.3098,-1.7948,0.2705,0.8551,0.8970,0.8191
western_15.tif,train,western,0.5515,-4.1001,4.6488,-3.1706,1.2672,-0.6183,2.1968,-0.8524,-1.2402,-4.7749,0.8688
rio_10.tif,train,rio,0.2505,3.5023,3.0190,0.6628,2.8553,0.6652,-1.7113,1.3841,0.8042,4.2393,-1.6400
slaskie_14.tif,train,slaskie,0.1619,0.5905,-3.7722,-1.5479,2.4785,1.8625,1.7775,2.2362,-0.7969,-0.7312,-0.0779
daressalaam_23.tif,train,daressalaam,0.3570,2.1164,-0.7467,-0.6116,-0.9093,-1.7671,0.6055,-0.4620,0.2291,-1.1333,-0.9509
bielefeld_53.tif,train,bielefeld,0.2695,2.3752,-0.9775,-0.8925,2.8365,0.4974,-0.1310,-0.2317,-0.3774,1.4885,-1.2622
podkarpackie_14.tif,train,podkarpackie,0.2043,-5.0358,-0.7953,2.9969,-0.7403,0.0725,-0.5678,-1.3154,1.2546,1.7061,-0.8137
slaskie_12.tif,train,slaskie,0.2791,-3.5757,-1.2555,-1.0474,-0.9236,-1.5481,2.2038,1.9582,4.1188,0.1009,1.1344
wielkopolskie_33.tif,train,wielkopolskie,0.2940,1.6818,-0.7432,1.7367,3.5867,3.0345,0.1682,0.0584,0.0282,0.6063,0.7270
piura_36.tif,train,piura,0.2837,-1.5660,0.4764,3.6053,-0.3163,1.0668,0.0282,0.4528,-1.8934,-3.9161,0.4207
rotterdam_25.tif,train,rotterdam,0.3799,1.4832,0.8526,-1.3062,-2.0751,-0.9878,-1.0345,-0.0157,0.9204,0.6192,0.2847
aachen_10.tif,train,aachen,0.1348,-3.0790,-1.0793,5.3268,0.3296,1.6842,-0.5584,-2.3075,-0.5891,0.7221,0.1756
baybay_26.tif,train,baybay,0.1390,-2.0372,1.1290,-5.0719,-6.2924,3.9984,0.8354,-1.1542,-1.4375,0.4852,-0.9474
kagera_24.tif,train,kagera,0.3581,-2.0511,-0.5119,-2.2628,1.4100,-1.3270,1.4608,1.7321,2.5479,1.0522,-2.6131
melbourne_20.tif,train,melbourne,0.3535,2.5388,0.8774,0.3529,0.0887,-1.4142,-0.7035,-2.5165,1.4166,0.9916,1.2734
tokyo_52.tif,train,tokyo,0.3789,-2.2803,1.7955,3.5353,-1.0374,0.3530,0.1047,-1.4250,2.1302,-1.1227,1.5515
kagera_7.tif,train,kagera,0.4419,-2.3547,0.5274,-1.3668,0.0658,-1.9246,1.6512,1.8549,4.2936,0.5097,-1.8045
shanghai_60.tif,train,shanghai,0.4654,1.0705,5.1294,-1.6952,2.7015,3.2375,-3.1306,-0.0094,-1.6221,-0.8282,1.0655
chicago_25.tif,train,chicago,0.2842,3.7614,-0.9574,-0.1601,-1.1675,-1.1103,0.3227,-0.8771,-0.5234,-1.4732,0.1080
chiclayo_12.tif,train,chiclayo,0.1651,-1.5745,-2.5571,4.6037,-1.3775,1.5862,0.4963,-0.9516,-0.6923,-0.3108,-0.8547
chicago_46.tif,train,chicago,0.3592,3.0917,1.3687,-0.3136,-0.4462,-0.4586,0.1132,1.0851,0.8653,0.2236,0.5815
daressalaam_121.tif,train,daressalaam,0.2830,0.8898,-0.8549,0.0872,-0.1197,-0.2797,0.6522,3.1220,1.3987,1.3690,-0.2733
pisco_31.tif,train,pisco,0.4631,-3.1650,2.3679,0.8462,-3.3505,1.4464,3.3211,-0.9955,1.1498,-0.1655,-2.2668
melbourne_45.tif,train,melbourne,0.3259,2.8393,-0.4097,-0.2925,0.0991,-0.6771,0.0850,-0.8287,0.5643,0.0451,0.5925
chisinau_29.tif,train,chisinau,0.2476,3.6443,-1.1176,-0.0474,-1.8499,-1.9700,-0.2548,-0.1995,-1.4063,-0.5157,-0.3656
khartoum_19.tif,train,khartoum,0.3819,3.1594,3.1704,1.1529,-0.4662,-1.9962,-1.8230,0.2132,0.4168,2.1845,-0.8984
daressalaam_38.tif,train,daressalaam,0.3326,2.4325,-0.0233,-1.2325,0.2166,0.6167,0.1196,-0.1204,0.6639,-0.2175,-1.3183
pisco_50.tif,train,pisco,0.2457,2.3818,-0.5989,-1.7058,-0.8869,2.3529,0.2244,3.0909,-0.6252,0.1375,-0.3266
dolnoslaskie_11.tif,train,dolnoslaskie,0.2252,-3.1043,-3.1313,1.8466,1.6235,0.6914,0.6732,-1.3885,-0.6720,0.0153,-1.5606
baybay_4.tif,train,baybay,0.1140,-2.8353,-2.3527,3.9427,-1.5692,0.1592,-0.1359,0.2369,-1.2578,0.5878,-0.8030
koeln_1.tif,train,koeln,0.2577,-1.3844,-2.6963,1.5486,-0.4754,-0.5003,0.4871,-0.2038,-0.5825,-0.1995,-0.1105
austin_1.tif,train,austin,0.1396,-3.5598,-0.8341,-5.1072,2.4809,3.2410,0.0815,-0.6411,-2.3084,-3.4000,-1.5264
chicago_48.tif,train,chicago,0.1884,3.1591,-1.3154,-0.6618,2.0030,1.8749,0.5832,1.7792,-1.0826,-0.7329,0.8500
sechura_15.tif,train,sechura,0.2290,3.5629,3.2095,-1.4498,-3.5555,4.1827,0.5698,0.8818,-0.5885,-0.4562,-1.9374
christchurch_24.tif,train,christchurch,0.4315,-2.3168,-1.3241,0.5345,-0.4705,3.3916,-0.0898,-1.7591,1.0660,-0.5367,1.7470
lambayeque_9.tif,train,lambayeque,0.1905,4.6939,-1.0104,0.4046,-1.1068,-1.1220,-0.7475,-1.2163,-1.2440,1.3021,-0.9703
santiago_2.tif,train,santiago,0.3300,3.2377,0.4637,0.1191,0.3705,-1.1269,-0.8656,-1.5379,-0.5575,0.1901,0.8823
lodzkie_6.tif,train,lodzkie,0.1651,-4.2163,1.9571,5.6558,0.1050,-1.0291,-2.3471,-0.5911,-0.7965,2.7075,-3.1232
bielefeld_39.tif,train,bielefeld,0.3337,-1.6301,-2.0967,1.1377,0.2787,-0.1700,1.0289,-0.4714,1.2865,-0.3981,0.4451
aachen_47.tif,train,aachen,0.3120,-1.2161,-0.5397,4.4953,0.4014,1.8125,0.1655,-1.3624,-0.0948,-0.4274,-0.7372
kagera_39.tif,train,kagera,0.2979,-2.2225,-3.0689,0.2001,-0.0876,-1.4327,0.6837,-1.2150,0.5116,-0.1781,2.1300
wielkopolskie_16.tif,train,wielkopolskie,0.3108,0.1880,-0.2931,1.8294,1.3205,1.7239,0.2050,2.5820,0.1985,0.4686,0.9469
daressalaam_54.tif,train,daressalaam,0.3664,3.1235,-0.3290,0.0349,-0.3680,-1.6234,-0.5090,-2.2482,0.2146,1.0762,-1.0630
lohur_40.tif,train,lohur,0.1686,-2.1844,-0.0732,4.7852,-0.6580,0.9683,-0.7117,0.2142,-0.4475,0.8411,0.4294
ngaoundere_55.tif,train,ngaoundere,0.5233,0.5204,0.0701,-0.9129,-0.2598,1.6299,0.7664,-0.2912,2.3740,-0.1044,-3.4305
swietokrzyskie_1.tif,train,swietokrzyskie,0.1555,-6.7016,5.7836,5.8046,1.0635,-2.1361,-4.4793,-2.0465,-3.5131,-0.9908,-0.2830
vegas_31.tif,train,vegas,0.8609,0.3466,8.4645,0.2242,1.2764,-1.3692,0.9699,1.1352,3.7053,0.0708,0.0386
swietokrzyskie_18.tif,train,swietokrzyskie,0.2613,-3.9999,2.4046,5.8078,0.1508,0.0304,-2.1431,-1.8761,-0.0530,2.1987,-0.0145
chicago_42.tif,train,chicago,0.3181,2.7117,-0.4248,-0.6511,0.6767,0.3769,0.9858,-1.4326,0.5916,-2.1040,0.2322
muenster_27.tif,train,muenster,0.2048,-0.5591,-1.5290,-2.0204,-3.8394,3.7493,-1.2189,-0.4756,0.3768,1.1608,0.8685
tonga_8.tif,train,tonga,0.3858,-0.1988,0.8682,-2.7133,0.6329,3.1102,-1.5470,-1.6697,0.3485,1.1422,0.4678
dortmund_53.tif,train,dortmund,0.2141,-1.3762,-3.1915,1.9572,-0.1680,0.7739,1.0278,-0.2543,0.1160,-0.3658,0.4189
muenster_4.tif,train,muenster,0.2102,-2.5779,-2.1076,2.7266,-1.3492,0.1253,0.3875,1.6364,-0.2775,0.0677,0.1023
viru_37.tif,train,viru,0.3260,-1.6762,0.8367,5.1801,0.7047,1.7038,-0.5537,-3.0065,0.0486,-0.5234,0.3354
piura_14.tif,train,piura,0.4350,-0.3769,1.4855,0.5241,-0.7201,2.7818,0.6584,-0.8456,2.6617,-0.0431,-1.8152
chicago_45.tif,train,chicago,0.3034,4.2666,0.9625,0.1206,0.3098,-0.5903,-0.5854,0.0957,-0.4858,0.1950,-0.6433
malopolskie_23.tif,train,malopolskie,0.2024,-4.0356,-1.2974,-3.0090,0.3187,-4.7022,-0.2955,2.2457,-0.2881,0.7854,-1.1194
tonga_9.tif,train,tonga,0.2918,1.6893,-1.4775,-0.9529,2.9561,0.7175,0.6002,-0.6348,-0.2278,0.2088,-1.2598
rotterdam_43.tif,train,rotterdam,0.3470,2.2918,2.8833,-1.5811,-2.1576,2.2812,-0.7634,1.0485,0.9605,-0.6431,-0.7808
viru_40.tif,train,viru,0.2728,-4.3932,7.7349,2.9335,-2.3559,1.0527,12.8125,-0.8715,-6.2886,4.3197,1.1143
swietokrzyskie_35.tif,train,swietokrzyskie,0.0417,-1.1170,-0.2920,6.4919,1.3135,3.8927,-0.8413,-0.4515,-1.6367,1.2178,-0.9057
koeln_37.tif,train,koeln,0.2732,0.9530,-2.3285,0.2274,0.1459,0.5957,1.0169,0.8407,0.1577,-0.8555,0.6322
tyrolw_65.tif,train,tyrolw,0.2446,-2.7251,-2.3529,-0.3353,-2.0352,0.0838,1.9343,-0.2785,0.0629,-4.1231,0.0019
piura_47.tif,train,piura,0.2100,4.7767,-1.0995,0.1232,-1.6208,-1.7157,-0.4724,-1.5377,-0.7904,0.6618,-0.8598
duesseldorf_65.tif,train,duesseldorf,0.2833,-3.9862,1.1561,3.5031,-0.8880,2.7245,-0.4171,-2.2045,1.4708,-0.4690,-0.5887
mazowieckie_18.tif,train,mazowieckie,0.2676,-4.1277,0.1113,4.0835,2.7204,1.4045,-1.2788,-2.3754,0.1683,2.1143,1.5867
kitsap_9.tif,train,kitsap,0.2392,3.6041,-1.9058,-0.9573,0.7328,-0.0981,0.2967,-0.0448,-1.8438,-1.6708,0.5604
chicago_34.tif,train,chicago,0.2616,6.0347,2.4476,1.5193,0.4658,-0.3632,-1.9275,-2.1669,-0.9429,0.2784,1.9788
bielefeld_29.tif,train,bielefeld,0.4428,-2.0020,-1.6444,1.2222,-0.9580,-2.1877,0.8746,-0.7885,0.9859,-0.4596,-2.4251
piura_13.tif,train,piura,0.6470,-2.4595,8.5319,-2.3382,-1.1595,-0.0453,6.5240,-1.5937,-2.4187,-1.2056,1.4143
muenster_13.tif,train,muenster,0.2532,2.3098,-1.4680,-1.0217,-0.2842,-1.0843,0.2085,1.1733,-0.6048,0.2435,0.2556
viru_16.tif,train,viru,0.4452,1.7564,1.7284,2.2975,-1.5607,-0.6426,-0.3303,0.9902,1.1194,-0.3779,0.9385
coxsbazar_28.tif,train,coxsbazar,0.2052,-5.8891,-0.6044,-3.7735,1.8346,-2.8668,-1.0367,0.9178,-1.8711,-0.3776,0.4505
tyrolw_43.tif,train,tyrolw,0.1777,-0.8687,-1.9091,3.2615,0.5993,2.1457,0.1972,1.0775,-0.5097,1.2403,-0.1707
pointenoire_1.tif,train,pointenoire,0.2190,5.4085,1.7408,1.4472,-0.5406,-0.7168,-1.7083,-0.7092,-0.6231,1.8650,0.8278
coxsbazar_78.tif,train,coxsbazar,0.2321,-3.9416,-2.0270,-0.3426,-2.2117,0.2779,1.2150,0.7536,1.5591,-1.4913,-0.3132
monrovia_36.tif,train,monrovia,0.4059,-2.6594,0.2170,-1.3269,-3.3116,0.6759,-0.6405,0.7892,2.4464,0.8887,0.4527
dhaka_31.tif,train,dhaka,0.1117,-1.1497,2.6399,-5.6452,-3.9101,6.4089,-4.1550,-0.1906,-3.2021,-0.7614,0.4791
paris_67.tif,train,paris,0.8581,-1.4143,3.1186,-0.3618,4.3426,-1.1846,-1.2530,-1.3731,2.0891,1.8487,1.7847
rotterdam_44.tif,train,rotterdam,0.3677,2.6998,1.0583,-0.4037,0.1142,-0.9458,-0.8024,2.2202,-1.0893,0.3304,0.5263
lambayeque_7.tif,train,lambayeque,0.1751,5.7357,-0.3500,1.1297,-1.5881,-0.9444,-0.9307,-1.4198,-1.3574,0.4531,0.5736
vienna_18.tif,train,vienna,0.2239,3.6616,-1.1306,-0.1962,-0.3049,-0.4610,-0.3339,0.5175,-1.2804,0.7161,-0.1710
bogota_2.tif,train,bogota,0.2689,3.8060,-1.3277,0.1079,-0.8951,-1.4837,-0.5288,-1.6742,-1.2574,0.8136,-0.8804
austin_21.tif,train,austin,0.1670,4.1219,-2.5373,-1.0797,1.1656,0.8548,0.0929,0.3089,-1.4313,0.7752,0.8236
christchurch_45.tif,train,christchurch,0.1412,-1.7799,-3.2560,-4.1066,2.5471,3.6449,0.2311,-1.7900,-0.4103,-0.0227,-0.2146
kyoto_53.tif,train,kyoto,0.5125,-1.3987,1.7534,0.7585,-1.1007,0.8944,0.6951,-0.8226,3.2069,-1.0613,-1.3883
kyoto_64.tif,train,kyoto,0.3772,2.8850,1.9586,1.2661,-1.1180,-1.3400,-0.6905,1.0676,1.4011,0.4202,1.2094
mahe_4.tif,train,mahe,0.3280,-2.9077,0.2927,-2.5099,-4.3534,-1.7247,-0.1931,-0.9781,1.9634,-0.7542,-0.0207
paris_61.tif,train,paris,0.3997,1.4288,0.4825,-0.5149,3.6611,0.1378,-0.6551,-2.1660,-0.3344,0.3430,0.4681
khartoum_44.tif,train,khartoum,0.4433,1.6424,1.3263,-0.7642,0.7304,-0.3854,-1.4271,1.4031,-1.0298,1.5306,0.9333
chisinau_26.tif,train,chisinau,0.2319,3.7406,-2.0936,-0.5621,-0.6649,-0.8847,0.4870,-0.0688,-1.0607,-0.5232,-0.8946
lambayeque_10.tif,train,lambayeque,0.2020,4.8489,-1.3703,0.3001,-1.7913,-0.8822,0.1451,-0.9713,-0.4888,-0.3010,-0.2109
paris_4.tif,train,paris,0.5619,0.5854,2.1336,-1.3783,1.0600,0.5265,-1.3667,-2.3064,-0.1685,-0.5186,-0.6208
dortmund_38.tif,train,dortmund,0.2949,-1.6851,-3.0129,1.3375,-1.3343,-0.9435,1.2532,-0.6638,1.1368,-0.8855,0.9434
ngaoundere_25.tif,train,ngaoundere,0.2599,1.2480,-0.6192,0.4449,2.3612,3.0029,1.5029,2.2482,1.2131,-0.3071,-0.0483
rio_56.tif,train,rio,0.2330,1.0512,0.9997,-0.6672,-0.4733,-2.5376,-1.9782,0.8117,1.0853,4.4926,0.8381
lodzkie_3.tif,train,lodzkie,0.2593,-2.2740,0.2903,4.5988,-0.5216,0.9873,-0.6442,2.4776,0.4086,2.5571,-1.7392
slaskie_23.tif,train,slaskie,0.1457,-2.9966,-4.1169,-1.3261,2.4717,0.2362,1.2795,0.9558,-0.0599,0.6467,-0.1683
dhaka_56.tif,train,dhaka,0.2220,-0.8046,0.3900,-3.6427,-3.3805,2.5252,-1.6061,-0.5711,1.1747,2.1071,0.6250
chisinau_41.tif,train,chisinau,0.2310,3.0482,-1.6287,-0.6528,-0.8052,-1.1401,0.2016,0.4375,-0.8612,0.1277,-0.5069
chiclayo_20.tif,train,chiclayo,0.0947,-5.4259,15.7820,-1.9758,-2.0067,-2.8908,24.8861,-5.9956,-14.6195,11.3576,8.1428
shanghai_43.tif,train,shanghai,0.4336,-0.7423,1.8561,2.3954,-0.6808,1.2091,-0.7684,-2.3402,1.2221,-1.3601,1.4779
kagera_51.tif,train,kagera,0.4073,-3.1370,-1.5260,1.4064,0.9360,-1.3022,0.2959,-2.4104,1.0763,0.6770,-1.4480
mazowieckie_26.tif,train,mazowieckie,0.0480,-5.9072,0.3321,4.2926,-0.5711,-1.5850,-2.1672,1.2413,-3.4725,0.0461,-1.4842
lambayeque_27.tif,train,lambayeque,0.2632,-2.1893,1.9922,1.3784,0.2747,2.1661,-0.2989,2.5360,-2.6684,-2.1796,-1.0135
ica_45.tif,train,ica,0.5354,2.6509,4.7671,0.5109,-1.1969,-0.8372,1.1496,1.7999,0.2105,-3.4577,-0.6841
kagera_41.tif,train,kagera,0.4377,-3.6950,-0.0261,1.5191,0.9207,-1.3835,-0.3007,-0.4164,1.7531,1.9303,-0.4773
austin_10.tif,train,austin,0.2457,1.7148,-0.2381,-3.3161,-2.3941,3.3164,-1.9389,-1.8056,-1.7549,-1.0855,1.4802
kagera_56.tif,train,kagera,0.3531,-4.2446,-0.5602,1.6865,1.1685,-0.8296,-0.4768,-0.2966,1.1122,1.8591,1.1771
malopolskie_16.tif,train,malopolskie,0.1388,-3.5566,-2.4613,4.2078,0.6896,0.8901,-0.3298,-2.8089,-1.1773,0.8876,-1.0146
lima_41.tif,train,lima,0.7565,0.7281,8.5323,0.6783,1.8089,-1.2320,0.0490,2.4560,0.5025,-1.6915,-2.4912
lambayeque_14.tif,train,lambayeque,0.2985,4.1921,-0.1335,-0.0985,-0.6458,-1.6944,-0.4334,-2.1866,-0.3327,-0.1972,-1.0468
podlaskie_3.tif,train,podlaskie,0.2575,-4.6303,0.9953,4.5735,0.7455,-0.7429,-1.9621,-0.5385,-0.3997,2.8877,-0.5082
pisco_27.tif,train,pisco,0.4586,-0.7201,1.5793,1.7187,-0.7484,1.1455,1.4072,2.0940,1.8230,-2.6759,1.4775
svaneti_66.tif,train,svaneti,0.0998,-5.1255,0.4458,-2.9018,7.7915,0.4558,-0.8908,-0.0182,-1.0255,-0.7025,2.2135
lima_1.tif,train,lima,0.3259,3.4970,0.9134,0.5695,0.5054,1.8405,1.3739,0.4733,1.8193,-2.0727,1.0991
dortmund_1.tif,train,dortmund,0.2069,-1.7040,-2.7124,2.8685,0.7928,1.6272,0.5042,-1.3797,-0.4985,-0.3308,0.8769
mahe_52.tif,train,mahe,0.2063,1.2965,-2.8371,-1.0345,-1.4593,-1.5629,1.2422,0.8762,0.5799,-0.0590,-0.3937
dhaka_37.tif,train,dhaka,0.2273,1.0557,-0.0975,-3.0187,-0.9346,3.5692,-1.6101,-0.5013,0.1103,2.1888,-0.1129
chisinau_45.tif,train,chisinau,0.2351,2.3521,-0.9953,-0.7052,-1.2185,-1.5966,0.1097,1.9746,-0.0918,1.1620,-0.3825
daressalaam_70.tif,train,daressalaam,0.3519,3.7330,0.5086,0.2481,-1.4578,-2.2580,-0.6274,-0.6168,-0.6847,0.0481,-1.1961
mahe_61.tif,train,mahe,0.1690,-0.6496,-3.9845,-1.7510,-0.6930,-1.8799,1.3229,0.1250,0.1536,-0.3932,0.5438
chicago_6.tif,train,chicago,0.3306,2.6888,-0.4803,-1.1075,1.0852,0.2360,0.1249,-0.4429,-0.6184,-1.9453,1.2123
warminsko-mazurskie_8.tif,train,warminsko-mazurskie,0.4660,-5.3260,5.2377,-0.7855,-2.7571,2.7212,-3.5614,0.3871,2.3018,1.5955,2.0508
pisco_37.tif,train,pisco,0.5499,-1.9553,3.4774,2.3128,-0.8866,1.2870,4.0429,-0.5785,0.4636,-2.0232,-0.6180
ica_42.tif,train,ica,0.4064,2.4870,2.2160,1.8935,-1.6807,0.2458,0.9210,1.4261,1.0611,-1.5070,-0.6747
lohur_16.tif,train,lohur,0.3857,-0.5782,-0.1287,-0.4916,-0.3933,0.5698,0.3857,-0.7600,2.1921,-1.0176,1.6964
daressalaam_79.tif,train,daressalaam,0.2036,3.6582,-1.5238,-0.2337,-0.7496,0.1469,0.7634,1.8587,-0.7433,-0.4652,-0.8989
wielkopolskie_6.tif,train,wielkopolskie,0.0539,-1.7672,-0.1052,6.1072,1.3293,2.9800,-0.8201,-0.8187,-1.3869,0.8294,-2.5153
khartoum_25.tif,train,khartoum,0.3621,3.1628,1.1178,0.0732,-0.9638,-0.8264,0.0241,-0.4555,-0.5509,-1.9313,0.8058
