filename,split,Bareland_gt_reg,Bareland_ps_reg,Rangeland_gt_reg,Rangeland_ps_reg,Developed_gt_reg,Developed_ps_reg,Road_gt_reg,Road_ps_reg,Tree_gt_reg,Tree_ps_reg,Water_gt_reg,Water_ps_reg,Agriculture_gt_reg,Agriculture_ps_reg,Building_gt_reg,Building_ps_reg,gt_regions,ps_regions,frag_ratio
muenster_37.tif,train,0,0,132,196,214,268,25,70,252,168,1,1,0,0,69,69,693,772,1.11
duesseldorf_30.tif,train,0,0,173,133,99,175,14,51,223,109,0,0,0,1,61,70,570,539,0.95
lohur_1.tif,train,0,0,234,233,91,332,3,29,185,133,0,0,34,34,71,89,618,850,1.38
muenster_20.tif,train,0,0,105,72,15,97,11,23,102,36,5,4,23,20,17,17,278,269,0.97
zanzibar_65.tif,train,0,0,159,261,0,208,14,6,446,172,0,1,46,68,1,2,666,718,1.08
mazowieckie_12.tif,train,0,0,9,24,5,1,0,0,3,3,0,0,2,4,3,3,22,35,1.59
chincha_21.tif,train,0,0,65,93,32,28,1,15,106,91,13,2,13,17,62,62,292,308,1.05
khartoum_2.tif,train,0,0,1,2,67,45,6,22,40,37,0,1,0,0,52,24,166,131,0.79
kampala_3.tif,train,0,0,139,155,419,314,3,33,187,157,13,0,0,7,109,70,870,736,0.85
vienna_17.tif,train,0,0,11,93,20,73,4,39,28,20,0,25,0,16,7,32,70,298,4.26
dowa_1.tif,train,0,0,110,141,189,86,3,34,269,134,1,0,23,54,85,77,680,526,0.77
accra_41.tif,train,0,0,65,172,64,128,3,22,166,96,0,0,0,0,71,81,369,499,1.35
vegas_6.tif,train,0,0,22,21,25,68,2,8,104,48,2,0,0,0,67,27,222,172,0.77
melbourne_55.tif,train,0,0,92,118,62,93,12,47,202,83,0,12,0,5,13,31,381,389,1.02
rio_16.tif,train,0,0,1,15,7,11,1,14,0,4,0,0,0,0,11,28,20,72,3.60
rio_36.tif,train,0,0,18,13,24,42,2,5,9,6,0,0,0,0,6,16,59,82,1.39
christchurch_29.tif,train,0,0,317,553,286,544,6,40,419,291,0,0,0,0,155,145,1183,1573,1.33
zanzibar_68.tif,train,0,0,108,261,11,99,9,11,192,111,0,4,7,9,20,22,347,517,1.49
rotterdam_47.tif,train,0,0,18,91,49,115,5,50,1,10,0,13,0,5,9,30,82,314,3.83
kagera_59.tif,train,0,0,35,177,64,159,4,21,266,116,0,1,139,34,49,46,557,554,0.99
soriano_18.tif,train,0,0,92,154,371,236,1,12,121,101,0,1,0,3,84,97,669,604,0.90
duesseldorf_9.tif,train,2,0,142,135,203,126,13,54,109,67,0,0,0,0,64,65,533,447,0.84
svaneti_70.tif,train,0,0,43,229,16,135,5,25,192,68,0,62,7,1,22,28,285,548,1.92
zanzibar_92.tif,train,0,0,194,324,93,472,1,58,228,309,0,3,0,0,411,197,927,1363,1.47
chincha_13.tif,train,0,0,43,128,76,112,1,19,100,156,0,0,19,28,78,137,317,580,1.83
zanzibar_135.tif,train,4,11,143,165,53,127,56,5,468,250,0,1,8,13,120,60,852,632,0.74
pomorskie_19.tif,train,0,0,15,89,1,24,7,17,109,15,2,7,8,6,6,3,148,161,1.09
melbourne_59.tif,train,1,0,125,227,61,231,6,33,180,160,6,12,0,3,35,44,414,710,1.71
monrovia_1.tif,train,0,0,153,92,123,124,4,39,142,131,0,6,0,0,131,112,553,504,0.91
dhaka_17.tif,train,0,0,34,7,114,389,2,52,90,103,1,0,0,0,39,32,280,583,2.08
lohur_28.tif,train,0,0,350,308,86,353,3,36,163,128,1,9,38,47,95,110,736,991,1.35
duesseldorf_57.tif,train,0,0,352,243,178,253,11,37,324,166,6,0,11,4,127,127,1009,830,0.82
tyrolw_58.tif,train,0,0,19,73,21,20,4,30,9,13,1,19,0,7,13,11,67,173,2.58
western_20.tif,train,59,89,146,170,1,102,3,5,159,112,20,88,0,3,0,9,388,578,1.49
shanghai_70.tif,train,0,0,40,45,54,45,4,17,114,24,2,3,0,0,16,20,230,154,0.67
chiclayo_25.tif,train,0,0,68,77,7,35,3,33,126,16,17,14,13,13,0,0,234,188,0.80
tyrolw_15.tif,train,0,0,111,82,14,29,1,4,40,21,0,10,8,9,12,11,186,166,0.89
christchurch_33.tif,train,0,0,331,427,568,529,2,9,383,281,8,0,0,0,278,236,1570,1482,0.94
khartoum_14.tif,train,0,9,0,26,22,32,5,16,0,22,0,15,0,0,56,35,83,155,1.87
chiclayo_48.tif,train,11,0,6,70,0,65,0,11,33,8,1,15,6,37,0,0,57,206,3.61
kyoto_46.tif,train,0,0,149,122,148,67,5,72,207,156,11,8,12,17,70,64,602,506,0.84
niamey_8.tif,train,0,1,215,253,176,196,7,42,177,161,1,5,0,8,132,128,708,794,1.12
lambayeque_3.tif,train,0,0,382,110,225,121,6,66,245,189,1,0,0,0,64,89,923,575,0.62
lima_16.tif,train,6,0,54,50,48,46,7,23,65,21,0,2,1,0,46,34,227,176,0.78
kitsap_43.tif,train,0,0,34,77,0,1,1,4,79,74,0,1,0,0,0,0,114,157,1.38
dhaka_36.tif,train,0,0,85,348,245,491,5,25,224,228,1,4,2,1,62,100,624,1197,1.92
lohur_31.tif,train,0,0,293,239,97,216,3,24,186,119,0,1,50,60,81,87,710,746,1.05
dolnoslaskie_28.tif,train,0,0,51,80,19,103,10,29,124,49,0,0,11,32,20,23,235,316,1.34
rio_57.tif,train,0,0,27,32,1,29,0,1,17,7,0,1,0,2,13,11,58,83,1.43
chincha_26.tif,train,0,0,109,127,166,114,1,9,126,119,0,0,2,2,97,162,501,533,1.06
chiangmai_6.tif,train,0,3,209,281,135,318,7,15,165,104,0,5,0,3,42,53,558,782,1.40
svaneti_68.tif,train,0,0,214,74,1,27,1,2,76,43,0,19,1,28,0,0,293,193,0.66
chiangmai_12.tif,train,0,5,316,394,100,349,8,33,220,189,2,9,0,0,64,61,710,1040,1.46
svaneti_53.tif,train,5,0,8,27,9,34,2,12,87,29,1,18,15,10,2,2,129,132,1.02
ngaoundere_32.tif,train,0,0,392,307,211,192,5,81,266,102,0,22,63,39,123,121,1060,864,0.82
kitsap_24.tif,train,0,0,402,396,88,118,4,20,341,265,1,0,0,0,156,176,992,975,0.98
muenster_3.tif,train,0,0,176,161,83,126,13,33,78,89,0,0,7,13,50,54,407,476,1.17
zanzibar_55.tif,train,0,60,301,408,0,429,0,0,62,25,40,140,1,6,0,1,404,1069,2.65
chincha_40.tif,train,2,14,49,78,47,13,1,6,41,37,0,9,1,14,14,18,155,189,1.22
daressalaam_32.tif,train,0,0,269,44,602,457,32,68,703,330,0,0,0,0,228,142,1834,1041,0.57
tonga_37.tif,train,0,0,33,97,78,269,2,12,486,193,0,2,1,24,32,44,632,641,1.01
rosario_8.tif,train,1,0,253,339,149,148,5,35,230,251,59,0,0,4,196,228,893,1005,1.13
sechura_8.tif,train,0,0,41,17,53,44,2,23,63,54,0,0,0,0,44,79,203,217,1.07
tokyo_50.tif,train,0,0,43,275,32,194,1,47,441,100,2,5,15,47,31,46,565,714,1.26
dolnoslaskie_16.tif,train,0,0,63,45,10,5,2,8,62,22,0,0,10,8,6,5,153,93,0.61
tonga_29.tif,train,0,0,112,209,48,361,3,17,96,225,1,7,0,7,77,89,337,915,2.72
slaskie_37.tif,train,0,0,80,62,4,49,11,21,45,36,7,11,0,0,7,9,154,188,1.22
swietokrzyskie_6.tif,train,0,0,59,111,25,111,5,23,33,27,0,0,8,12,45,47,175,331,1.89
rotterdam_49.tif,train,0,0,26,62,84,151,10,44,131,107,6,1,0,8,38,67,295,440,1.49
mazowieckie_32.tif,train,0,0,27,43,15,30,1,9,61,49,0,3,0,6,5,8,109,148,1.36
lodzkie_22.tif,train,0,0,5,27,4,16,6,20,5,29,0,8,5,11,2,15,27,126,4.67
kagera_12.tif,train,32,0,74,406,42,354,2,9,388,188,0,3,2,7,123,128,663,1095,1.65
lubuskie_3.tif,train,0,0,25,47,0,6,0,8,9,13,0,4,0,5,1,1,35,84,2.40
christchurch_26.tif,train,0,0,61,145,0,87,9,21,223,52,0,0,3,0,2,3,298,308,1.03
muenster_23.tif,train,0,0,106,481,152,401,24,68,201,140,2,4,7,17,93,80,585,1191,2.04
kitsap_36.tif,train,1,0,72,164,85,211,13,47,72,59,0,0,0,0,58,50,301,531,1.76
kyoto_60.tif,train,0,0,28,53,163,84,6,54,190,119,0,0,22,1,287,224,696,535,0.77
vegas_47.tif,train,0,0,21,34,46,85,3,25,347,48,0,0,0,0,36,54,453,246,0.54
western_21.tif,train,57,132,102,210,24,94,1,6,81,117,23,95,0,0,55,36,343,690,2.01
lubuskie_1.tif,train,0,0,7,74,0,0,1,17,19,27,0,2,0,12,1,1,28,133,4.75
kitsap_1.tif,train,0,0,24,128,48,93,2,28,21,40,3,17,0,7,24,26,122,339,2.78
western_10.tif,train,0,1,164,166,58,66,1,22,193,93,3,5,0,5,107,74,526,432,0.82
dowa_21.tif,train,0,0,33,37,109,75,14,49,114,64,0,0,11,25,423,281,704,531,0.75
piura_30.tif,train,0,0,200,180,85,143,4,35,280,128,0,4,0,24,26,43,595,557,0.94
dortmund_58.tif,train,0,0,224,238,416,381,53,80,376,245,0,0,0,1,67,76,1136,1021,0.90
baybay_65.tif,train,0,0,194,245,33,88,0,1,62,25,0,0,2,3,32,29,323,391,1.21
piura_37.tif,train,0,0,56,99,30,92,0,76,82,89,3,0,9,27,0,1,180,384,2.13
accra_15.tif,train,0,0,39,13,58,140,3,28,71,68,5,5,0,1,72,65,248,320,1.29
zanzibar_95.tif,train,0,0,43,69,23,214,3,8,47,84,2,33,0,4,90,63,208,475,2.28
monrovia_67.tif,train,0,3,263,363,75,460,22,35,201,158,0,5,0,4,118,114,679,1142,1.68
wielkopolskie_23.tif,train,0,0,58,66,15,92,1,12,73,48,0,0,3,3,17,19,167,240,1.44
lodzkie_11.tif,train,2,1,5,43,2,30,1,4,6,41,1,7,2,11,1,47,20,184,9.20
soriano_15.tif,train,0,0,102,280,288,416,2,34,294,210,7,0,0,1,41,57,734,998,1.36
duesseldorf_25.tif,train,0,1,64,85,7,62,8,12,186,62,6,12,7,25,1,0,279,259,0.93
chincha_50.tif,train,0,0,81,94,116,104,2,25,128,106,0,2,1,3,64,102,392,436,1.11
bielefeld_55.tif,train,0,0,376,464,213,414,13,78,370,314,6,0,0,1,199,179,1177,1450,1.23
dowa_16.tif,train,0,0,34,119,64,75,5,10,84,66,0,4,4,4,165,118,356,396,1.11
duesseldorf_38.tif,train,0,0,104,68,226,114,16,31,208,98,0,0,0,0,66,73,620,384,0.62
melbourne_9.tif,train,0,0,83,106,132,145,10,44,96,92,0,2,0,4,42,76,363,469,1.29
ica_20.tif,train,4,0,71,0,14,4,1,16,223,71,6,0,0,0,124,101,443,192,0.43
melbourne_65.tif,train,0,0,245,205,54,140,4,32,157,136,12,5,0,2,11,22,483,542,1.12
bielefeld_16.tif,train,0,0,86,187,27,76,5,19,80,68,1,2,10,13,31,27,240,392,1.63
monrovia_66.tif,train,0,0,351,251,188,341,11,32,200,155,12,47,2,17,109,107,873,950,1.09
paris_2.tif,train,0,0,25,82,103,83,4,19,39,31,0,0,0,5,44,55,215,275,1.28
chisinau_7.tif,train,0,0,27,40,112,122,10,29,82,103,0,1,0,0,18,28,249,323,1.30
piura_32.tif,train,4,0,42,156,74,85,3,18,196,120,0,17,2,17,20,42,341,455,1.33
santiago_45.tif,train,0,0,21,81,38,113,2,42,230,96,4,0,2,19,16,34,313,385,1.23
lubuskie_4.tif,train,0,0,17,37,9,25,1,7,212,44,0,3,8,31,16,16,263,163,0.62
piura_27.tif,train,0,0,172,44,586,315,5,26,103,67,0,0,0,0,80,115,946,567,0.60
chisinau_50.tif,train,0,0,258,151,83,99,12,26,150,119,0,0,3,2,24,32,530,429,0.81
rio_15.tif,train,0,0,12,11,4,3,2,11,0,11,0,0,0,0,15,26,33,62,1.88
dhaka_24.tif,train,0,0,102,202,167,219,6,28,166,192,1,4,2,0,50,79,494,724,1.47
abancay_1.tif,train,0,11,164,112,34,131,1,7,132,143,12,5,3,2,15,19,361,430,1.19
vienna_50.tif,train,0,0,42,59,53,88,16,32,80,37,0,0,0,31,26,38,217,285,1.31
zanzibar_24.tif,train,0,0,133,108,1,4,1,19,611,170,0,0,0,5,0,0,746,306,0.41
svaneti_39.tif,train,0,0,55,30,29,101,2,5,154,104,0,19,7,19,23,19,270,297,1.10
daressalaam_61.tif,train,2,0,19,10,586,891,16,99,303,310,1,6,0,0,272,13,1199,1329,1.11
santiago_35.tif,train,0,0,37,159,151,188,5,48,159,103,3,3,0,3,42,79,397,583,1.47
koeln_45.tif,train,0,0,290,317,222,188,12,87,270,170,13,0,0,17,95,113,902,892,0.99
svaneti_41.tif,train,14,9,110,311,70,220,17,45,353,69,2,41,7,4,26,48,599,747,1.25
zanzibar_108.tif,train,0,20,23,94,45,113,2,9,2218,320,0,27,0,0,90,49,2378,632,0.27
koeln_70.tif,train,0,0,93,83,93,69,34,83,60,48,0,0,0,2,90,151,370,436,1.18
lima_5.tif,train,14,1,151,1,204,170,7,64,164,15,3,11,0,0,51,39,594,301,0.51
zanzibar_13.tif,train,0,0,155,183,12,0,0,5,273,235,0,0,1,55,0,0,441,478,1.08
lodzkie_4.tif,train,0,0,3,44,0,9,0,12,17,22,0,0,3,23,1,1,24,111,4.62
tokyo_19.tif,train,0,0,48,227,234,129,8,107,243,80,1,0,16,5,394,151,944,699,0.74
sechura_24.tif,train,0,0,99,49,97,130,1,14,144,100,0,0,0,0,37,76,378,369,0.98
tokyo_15.tif,train,1,0,35,325,244,195,8,160,225,136,4,0,15,4,846,218,1378,1038,0.75
lambayeque_18.tif,train,0,15,171,115,278,93,1,48,149,136,11,4,0,0,58,64,668,475,0.71
chicago_28.tif,train,0,0,63,66,56,114,6,54,205,147,0,1,0,1,44,62,374,445,1.19
zanzibar_128.tif,train,5,17,191,226,51,203,8,22,1020,356,2,2,0,0,132,85,1409,911,0.65
dolnoslaskie_19.tif,train,0,0,31,84,5,21,1,4,62,37,3,2,8,11,9,7,119,166,1.39
santiago_67.tif,train,3,0,63,143,47,133,3,37,170,76,1,17,0,2,12,27,299,435,1.45
dortmund_4.tif,train,0,0,169,108,51,147,4,16,86,55,5,3,7,13,70,71,392,413,1.05
chisinau_20.tif,train,0,0,40,53,143,149,14,30,98,117,0,0,0,0,31,79,326,428,1.31
zanzibar_77.tif,train,0,2,57,33,29,96,1,8,400,147,0,2,0,3,38,18,525,309,0.59
baybay_12.tif,train,0,0,251,127,48,118,9,17,67,32,0,13,26,17,35,40,436,364,0.83
chiclayo_4.tif,train,10,0,207,200,209,203,2,26,155,153,3,12,2,2,51,62,639,658,1.03
dhaka_10.tif,train,0,0,131,113,196,242,4,39,124,131,5,10,0,0,56,53,516,588,1.14
pisco_36.tif,train,2,23,30,56,7,38,1,4,55,40,1,13,3,2,0,0,99,176,1.78
swietokrzyskie_17.tif,train,0,0,33,62,11,26,3,9,200,48,0,0,14,20,10,10,271,175,0.65
malopolskie_18.tif,train,0,0,3,22,6,38,1,5,79,15,0,0,3,12,15,19,107,111,1.04
chiangmai_16.tif,train,0,0,375,252,56,355,3,31,172,145,0,1,0,0,66,68,672,852,1.27
rotterdam_26.tif,train,0,0,33,55,124,150,16,40,118,94,8,3,0,14,38,81,337,437,1.30
christchurch_56.tif,train,0,0,42,17,32,73,2,13,151,47,0,3,0,1,13,8,240,162,0.68
tonga_55.tif,train,0,0,221,281,212,644,1,18,237,292,0,4,0,0,90,121,761,1360,1.79
daressalaam_122.tif,train,0,1,66,121,30,149,2,11,84,120,23,7,10,16,9,21,224,446,1.99
western_2.tif,train,66,95,60,169,0,46,3,5,216,118,16,111,0,0,0,5,361,549,1.52
santiago_24.tif,train,0,0,273,281,267,235,30,65,225,217,32,0,0,0,124,277,951,1075,1.13
muenster_38.tif,train,0,0,248,407,395,446,19,78,389,258,0,0,0,0,141,128,1192,1317,1.10
dolnoslaskie_17.tif,train,0,0,13,55,2,10,0,1,20,16,0,0,4,4,2,3,41,89,2.17
daressalaam_118.tif,train,0,0,174,215,312,344,12,45,375,271,13,0,16,8,163,159,1065,1042,0.98
abancay_47.tif,train,0,1,72,210,30,222,1,8,443,259,0,0,6,34,48,45,600,779,1.30
dolnoslaskie_26.tif,train,0,0,14,65,2,27,1,34,97,60,0,1,28,37,2,2,144,226,1.57
lambayeque_20.tif,train,1,16,23,71,13,23,1,23,47,78,2,11,0,0,35,33,122,255,2.09
monrovia_4.tif,train,0,0,362,248,193,493,20,24,206,153,0,5,15,36,135,126,931,1085,1.17
sechura_28.tif,train,0,0,97,20,98,66,1,27,117,77,0,0,0,0,60,83,373,273,0.73
aachen_15.tif,train,0,0,156,135,26,108,5,27,73,53,8,3,11,16,28,40,307,382,1.24
chincha_34.tif,train,0,0,61,25,86,36,4,30,61,37,1,1,0,0,76,113,289,242,0.84
baybay_20.tif,train,0,0,366,358,328,479,10,48,368,208,4,20,1,1,103,129,1180,1243,1.05
malopolskie_5.tif,train,0,0,44,63,24,113,2,10,66,28,0,4,4,16,18,51,158,285,1.80
chisinau_47.tif,train,0,0,418,217,186,250,6,14,290,168,5,2,3,0,66,108,974,759,0.78
daressalaam_33.tif,train,20,9,70,78,97,189,11,17,166,193,14,46,0,19,46,26,424,577,1.36
chincha_37.tif,train,2,55,15,112,21,32,2,2,88,98,1,13,4,7,7,6,140,325,2.32
baybay_43.tif,train,0,0,200,149,64,82,10,9,114,53,0,0,7,5,34,33,429,331,0.77
tokyo_30.tif,train,0,0,79,323,197,161,10,109,178,117,0,3,0,1,84,100,548,814,1.49
coxsbazar_34.tif,train,0,0,262,164,26,40,0,72,373,179,16,19,18,13,10,12,705,499,0.71
coxsbazar_27.tif,train,6,0,203,396,41,269,14,33,133,60,5,19,23,19,60,59,485,855,1.76
bielefeld_4.tif,train,0,0,141,161,50,81,16,36,62,33,2,2,4,9,25,22,300,344,1.15
austin_23.tif,train,0,0,81,54,52,62,5,31,62,35,0,0,0,0,22,53,222,235,1.06
mazowieckie_5.tif,train,0,0,25,34,23,59,1,11,23,21,0,0,7,10,12,16,91,151,1.66
swietokrzyskie_22.tif,train,0,0,45,78,16,120,1,19,51,34,0,0,12,21,23,24,148,296,2.00
koeln_39.tif,train,0,0,370,187,74,134,11,64,116,37,1,12,5,12,25,28,602,474,0.79
vienna_66.tif,train,0,0,82,135,166,236,3,53,165,113,2,1,0,0,45,61,463,599,1.29
dolnoslaskie_9.tif,train,0,0,18,52,5,25,7,4,50,38,1,0,2,15,7,10,90,144,1.60
rio_65.tif,train,1,0,40,65,36,51,7,5,36,15,0,2,6,11,16,19,142,168,1.18
kyoto_24.tif,train,0,0,115,108,210,99,11,86,166,129,8,1,8,5,166,149,684,577,0.84
zachodniopomorskie_7.tif,train,0,0,22,39,1,4,5,9,51,28,7,3,0,0,1,1,87,84,0.97
tonga_43.tif,train,0,0,314,403,164,554,1,35,182,358,0,0,0,0,127,133,788,1483,1.88
coxsbazar_79.tif,train,0,0,73,157,43,74,1,8,33,11,0,1,4,4,34,39,188,294,1.56
zanzibar_126.tif,train,0,11,114,97,33,56,0,0,1066,307,1,1,0,1,90,25,1304,498,0.38
kitsap_46.tif,train,0,0,1,201,2,12,0,1,6,6,0,5,0,0,4,3,13,228,17.54
maputo_5.tif,train,0,0,59,49,259,441,7,64,299,311,14,2,0,0,372,123,1010,990,0.98
chicago_10.tif,train,0,0,205,107,176,140,17,47,171,140,0,0,0,0,141,105,710,539,0.76
ulaanbaatar_37.tif,train,19,28,31,43,16,144,3,20,1,4,0,63,0,0,35,18,105,320,3.05
baybay_55.tif,train,0,0,265,393,86,204,3,13,106,61,0,3,6,2,51,47,517,723,1.40
santiago_6.tif,train,0,0,381,165,343,237,3,47,375,270,11,0,0,0,168,194,1281,913,0.71
mazowieckie_22.tif,train,1,0,15,27,7,43,2,7,25,14,0,5,6,15,5,8,61,119,1.95
svaneti_59.tif,train,6,4,15,130,2,157,0,7,196,154,0,8,1,7,1,22,221,489,2.21
chincha_20.tif,train,2,0,124,127,51,63,3,25,235,131,14,0,49,51,47,79,525,476,0.91
accra_67.tif,train,0,0,96,40,152,35,6,44,217,197,0,0,0,0,253,233,724,549,0.76
melbourne_3.tif,train,0,0,142,175,125,219,6,33,128,143,0,5,0,1,25,52,426,628,1.47
baybay_19.tif,train,25,8,97,123,1,31,0,2,116,66,2,63,8,8,0,3,249,304,1.22
lima_44.tif,train,0,0,166,207,71,289,6,59,40,64,0,6,0,12,204,167,487,804,1.65
khartoum_67.tif,train,2,0,0,15,24,16,1,14,36,39,0,2,0,0,35,32,98,118,1.20
austin_40.tif,train,0,0,203,211,797,319,13,16,157,152,1,0,0,0,144,123,1315,821,0.62
chiangmai_14.tif,train,1,3,154,248,21,330,3,24,94,87,2,18,0,9,10,30,285,749,2.63
lambayeque_49.tif,train,0,4,196,112,130,224,4,34,155,165,7,19,2,5,37,69,531,632,1.19
daressalaam_67.tif,train,4,0,180,232,327,514,15,62,347,347,0,3,0,2,148,107,1021,1267,1.24
accra_63.tif,train,0,0,129,11,235,162,4,35,257,153,1,0,0,0,383,143,1009,504,0.50
christchurch_14.tif,train,0,0,50,41,8,57,2,24,29,35,7,4,0,18,9,15,105,194,1.85
viru_26.tif,train,7,1,138,181,103,87,3,25,97,170,25,40,14,57,34,45,421,606,1.44
zanzibar_67.tif,train,0,0,100,249,0,58,11,26,225,49,0,3,23,11,3,11,362,407,1.12
western_11.tif,train,22,34,141,50,1,93,0,1,42,29,6,18,0,0,0,1,212,226,1.07
lambayeque_2.tif,train,0,5,216,124,72,94,3,25,130,116,23,24,1,8,35,63,480,459,0.96
dhaka_63.tif,train,0,0,103,500,307,316,3,22,210,199,4,8,0,1,81,77,708,1123,1.59
melbourne_21.tif,train,0,0,95,120,287,166,9,50,198,241,0,2,0,1,37,50,626,630,1.01
vienna_35.tif,train,0,0,138,164,81,221,20,47,92,66,0,1,0,3,19,37,350,539,1.54
svaneti_29.tif,train,0,0,150,97,37,131,4,26,104,87,10,12,0,0,42,42,347,395,1.14
ngaoundere_35.tif,train,0,0,143,234,96,116,1,40,180,94,1,15,30,56,78,72,529,627,1.19
pisco_5.tif,train,36,71,200,154,0,50,0,0,133,52,6,104,0,0,0,0,375,431,1.15
dolnoslaskie_29.tif,train,0,0,91,98,63,272,3,43,204,100,6,0,0,18,45,62,412,593,1.44
ngaoundere_2.tif,train,0,0,191,211,322,158,15,58,174,122,111,2,10,30,112,133,935,714,0.76
accra_69.tif,train,3,0,21,70,63,70,0,42,10,24,8,20,7,27,0,2,112,255,2.28
accra_46.tif,train,0,0,23,74,3,118,2,26,14,75,6,4,12,138,24,153,84,588,7.00
dhaka_38.tif,train,0,0,90,258,329,634,12,37,165,291,10,9,0,0,75,33,681,1262,1.85
chicago_38.tif,train,0,0,1,2,34,69,10,33,171,11,0,0,0,0,19,68,235,183,0.78
podkarpackie_4.tif,train,0,0,83,53,8,18,1,5,53,33,5,1,3,9,4,6,157,125,0.80
aachen_49.tif,train,0,0,307,107,195,168,6,26,466,140,1,0,7,9,125,89,1107,539,0.49
tokyo_47.tif,train,0,0,143,212,124,196,24,54,225,94,1,3,19,39,106,68,642,666,1.04
soriano_20.tif,train,0,0,186,219,446,575,2,21,148,160,0,1,0,0,127,126,909,1102,1.21
kagera_11.tif,train,0,0,139,246,44,354,4,30,161,135,0,8,18,51,34,46,400,870,2.17
daressalaam_1.tif,train,0,0,84,29,301,254,14,49,201,168,0,0,0,0,247,88,847,588,0.69
dolnoslaskie_40.tif,train,0,0,70,39,5,24,2,6,11,16,0,30,8,21,1,0,97,136,1.40
christchurch_41.tif,train,0,0,445,507,143,536,4,27,329,253,1,0,0,0,209,216,1131,1539,1.36
bielefeld_41.tif,train,0,0,113,146,66,120,7,26,85,89,1,0,4,22,13,22,289,425,1.47
dhaka_6.tif,train,0,3,163,297,283,369,6,18,152,234,12,50,0,1,88,115,704,1087,1.54
zanzibar_70.tif,train,0,1,79,164,31,149,2,16,86,88,0,14,0,2,6,10,204,444,2.18
mahe_22.tif,train,5,3,39,56,25,95,2,11,116,69,3,14,0,2,32,32,222,282,1.27
melbourne_68.tif,train,0,0,104,103,120,110,3,27,77,79,10,16,0,2,19,21,333,358,1.08
swietokrzyskie_21.tif,train,0,0,26,71,22,103,1,9,103,29,0,0,5,13,20,23,177,248,1.40
lima_19.tif,train,0,0,37,0,20,17,2,23,28,4,0,0,0,4,131,121,218,169,0.78
coxsbazar_53.tif,train,11,1,82,96,11,24,0,3,65,14,7,26,4,7,3,9,183,180,0.98
sechura_16.tif,train,1,0,109,25,158,45,2,27,131,31,0,2,0,0,74,84,475,214,0.45
zanzibar_48.tif,train,0,0,175,206,10,164,5,27,220,129,0,0,4,7,16,28,430,561,1.30
mahe_56.tif,train,5,17,187,160,63,143,10,17,80,80,2,65,10,4,18,52,375,538,1.43
chicago_14.tif,train,0,0,334,203,168,142,17,35,298,171,0,0,0,0,150,119,967,670,0.69
dortmund_61.tif,train,22,0,327,512,334,410,22,72,529,267,10,0,0,1,270,199,1514,1461,0.96
christchurch_38.tif,train,0,0,94,102,175,82,7,48,107,74,0,0,0,0,62,77,445,383,0.86
tonga_70.tif,train,0,0,372,405,234,428,1,13,330,310,1,1,0,0,163,150,1101,1307,1.19
daressalaam_112.tif,train,0,0,297,251,248,149,5,48,325,193,44,2,0,18,84,82,1003,743,0.74
swietokrzyskie_31.tif,train,0,0,27,54,7,58,1,13,95,54,0,0,5,5,22,33,157,217,1.38
ngaoundere_26.tif,train,74,0,203,221,163,217,3,50,271,138,19,0,35,46,81,82,849,754,0.89
dhaka_29.tif,train,1,1,51,160,235,186,11,29,124,147,6,17,0,0,60,80,488,620,1.27
kyoto_36.tif,train,3,0,23,161,356,100,6,94,105,127,7,0,28,40,423,151,951,673,0.71
pomorskie_20.tif,train,0,0,68,35,16,56,2,13,26,24,11,22,0,2,36,30,159,182,1.14
viru_36.tif,train,32,0,271,150,21,81,1,24,441,137,11,29,38,27,7,9,822,457,0.56
ulaanbaatar_45.tif,train,0,0,95,93,98,30,6,23,9,29,0,1,0,57,164,150,372,383,1.03
koeln_31.tif,train,2,0,409,233,113,160,19,52,151,77,6,3,3,1,68,50,771,576,0.75
duesseldorf_70.tif,train,0,0,208,142,190,171,12,74,294,85,1,0,0,4,28,31,733,507,0.69
tonga_2.tif,train,12,0,286,307,210,352,2,16,252,241,5,5,0,1,71,92,838,1014,1.21
tokyo_22.tif,train,0,0,49,213,103,149,3,126,114,74,2,0,23,5,806,131,1100,698,0.63
viru_35.tif,train,2,14,136,190,36,55,1,12,298,162,5,16,25,38,10,15,513,502,0.98
pisco_4.tif,train,0,8,132,173,24,53,1,15,344,105,0,35,13,27,27,15,541,431,0.80
melbourne_47.tif,train,0,0,486,87,275,212,19,44,218,181,0,0,0,0,63,93,1061,617,0.58
dortmund_37.tif,train,0,0,86,154,53,151,6,17,79,57,1,0,6,12,13,17,244,408,1.67
daressalaam_41.tif,train,0,0,409,309,734,650,22,44,657,290,7,2,0,0,212,154,2041,1449,0.71
rio_3.tif,train,0,0,63,41,63,52,1,14,62,63,3,0,0,0,89,50,281,220,0.78
coxsbazar_67.tif,train,14,1,79,62,7,8,0,17,11,26,6,20,7,8,0,8,124,150,1.21
dolnoslaskie_35.tif,train,7,2,63,106,13,101,3,29,75,45,4,11,2,7,20,18,187,319,1.71
bielefeld_23.tif,train,0,0,197,378,168,215,3,97,178,276,0,1,0,0,180,180,726,1147,1.58
aachen_63.tif,train,0,0,248,98,97,235,2,25,225,118,2,0,2,7,169,153,745,636,0.85
kyoto_2.tif,train,0,0,305,216,416,335,32,107,354,271,0,0,1,31,380,272,1488,1232,0.83
